ContractID,ContractType,Department,VendorID,ContractValue,PaymentTerms,Payment_Method,TransactionDate,IsFraud
852,Maintenance,Engineering,v3,70318.72,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
853,Maintenance,Port,v2,87787.41,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
854,Services,Port,v1,49933.25,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",false
855,Services,Engineering,v1,72519.77,Net 30,Credit Card,"error: invalid date ""2022-10-31""",false
856,Supply,Engineering,v1,77637.78,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
857,Construction,Bridge and Highway,v1,81247.06,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
858,Services,Engineering,v5,74935.24,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
859,Maintenance,Public Works,v5,64603.08,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
860,Services,Engineering,v1,92768.45,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
861,Services,Bridge and Highway,v1,84840.99,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
862,Services,Public Works,v1,52804.84,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
863,Services,Port,v4,18008.01,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
864,Construction,Engineering,v5,1086.11,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
865,Supply,Airport,v4,32428.75,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
866,Supply,Engineering,v4,79340.31,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
867,Maintenance,Engineering,v5,90519.41,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
868,Services,Engineering,v1,43499.0,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
869,Services,Public Works,v4,21093.2,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
870,Services,Public Works,v4,50858.03,Net 45,PayPal,"error: invalid date ""2022-10-31""",true
871,Supply,Public Works,v1,93726.13,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
872,Construction,Engineering,v1,85533.87,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",true
873,Construction,Public Works,v3,69625.4,Net 45,PayPal,"error: invalid date ""2022-10-31""",true
874,Construction,Engineering,v4,74485.6,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
875,Supply,Engineering,v5,88853.67,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
876,Maintenance,Public Works,v4,29549.39,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
877,Supply,Engineering,v2,13373.27,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
878,Supply,Public Works,v4,37233.58,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
879,Services,Port,v1,41236.87,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
880,Services,Bridge and Highway,v4,77176.8,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",false
881,Supply,Engineering,v5,94217.99,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
882,Construction,Port,v2,82543.05,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
883,Supply,Bridge and Highway,v5,92665.02,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",true
884,Supply,Bridge and Highway,v1,88783.14,Net 30,Credit Card,"error: invalid date ""2022-10-31""",false
885,Services,Engineering,v1,13472.75,Net 45,PayPal,"error: invalid date ""2022-10-31""",true
886,Services,Bridge and Highway,v4,25205.66,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
887,Services,Public Works,v5,29201.82,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
888,Supply,Port,v5,29906.57,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",true
889,Construction,Public Works,v3,16132.55,Net 30,Credit Card,"error: invalid date ""2022-10-31""",true
890,Services,Transportation,v1,39385.34,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",true
891,Services,Engineering,v4,43140.59,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
892,Services,Engineering,v1,20920.67,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
893,Services,Transportation,v4,9520.17,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
894,Services,Engineering,v5,72705.27,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
895,Construction,Airport,v2,67133.84,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
896,Construction,Engineering,v3,66411.2,Net 30,Credit Card,"error: invalid date ""2022-10-31""",false
897,Construction,Bridge and Highway,v4,57987.19,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",false
898,Services,Engineering,v1,79377.11,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",true
899,Supply,Port,v4,39306.76,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",true
900,Services,Engineering,v2,38321.95,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
901,Services,Bridge and Highway,v1,86252.83,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
902,Services,Port,v5,85638.6,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",true
903,Construction,Engineering,v1,99737.56,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
904,Construction,Engineering,v1,88534.17,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
905,Services,Engineering,v1,38827.65,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
906,Services,Engineering,v1,64816.99,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
907,Services,Engineering,v3,61550.85,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
908,Supply,Airport,v4,62891.2,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
909,Construction,Port,v5,22315.7,Net 45,PayPal,"error: invalid date ""2022-10-31""",true
910,Services,Bridge and Highway,v1,30118.94,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
911,Services,Public Works,v5,603.81,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
912,Supply,Engineering,v1,71807.15,Net 30,Credit Card,"error: invalid date ""2022-10-31""",false
913,Supply,Engineering,v5,4246.19,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
914,Services,Port,v2,74641.78,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
915,Maintenance,Port,v5,45835.98,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",true
916,Supply,Engineering,v3,66696.97,Net 45,PayPal,"error: invalid date ""2022-10-31""",true
917,Construction,Public Works,v5,83615.22,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
918,Construction,Engineering,v4,14642.96,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
919,Services,Engineering,v3,5978.04,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
920,Services,Public Works,v1,5164.36,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",false
921,Services,Airport,v5,57223.33,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
922,Supply,Engineering,v3,16630.68,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
923,Maintenance,Engineering,v1,81832.27,Net 30,PayPal,"error: invalid date ""2022-10-31""",true
924,Construction,Engineering,v2,37552.58,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
925,Maintenance,Port,v1,19252.41,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
926,Services,Public Works,v2,85299.79,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
927,Supply,Engineering,v4,71888.0,Net 30,Credit Card,"error: invalid date ""2022-10-31""",true
928,Construction,Engineering,v5,31986.51,Net 30,PayPal,"error: invalid date ""2022-10-31""",true
929,Services,Engineering,v5,48743.73,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
930,Construction,Port,v4,43347.83,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
931,Services,Bridge and Highway,v2,82907.85,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
932,Construction,Airport,v2,16242.0,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",true
933,Services,Engineering,v1,41937.52,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
934,Maintenance,Transportation,v5,34710.04,Net 30,Credit Card,"error: invalid date ""2022-10-31""",false
935,Services,Engineering,v1,85652.23,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
936,Services,Bridge and Highway,v5,26849.15,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
937,Supply,Engineering,v1,88920.06,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
938,Supply,Engineering,v4,54166.16,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
939,Services,Engineering,v2,53016.87,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
940,Construction,Engineering,v1,47102.47,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
941,Services,Bridge and Highway,v1,98719.37,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",false
942,Maintenance,Bridge and Highway,v1,53700.2,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
943,Services,Engineering,v1,70471.76,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",false
944,Services,Public Works,v3,64684.08,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",true
945,Construction,Public Works,v1,3083.59,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
946,Construction,Engineering,v3,24030.68,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
947,Services,Bridge and Highway,v5,33978.04,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
948,Supply,Public Works,v2,88805.09,Net 30,Credit Card,"error: invalid date ""2022-10-31""",true
949,Construction,Public Works,v1,28243.25,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
950,Services,Public Works,v1,20076.2,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
951,Supply,Engineering,v3,19170.44,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
952,Supply,Engineering,v4,83941.34,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
953,Construction,Engineering,v5,8478.92,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
954,Services,Bridge and Highway,v2,14273.19,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",false
955,Supply,Engineering,v2,44594.65,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
956,Services,Engineering,v1,7954.71,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
957,Services,Engineering,v4,69823.76,Net 30,PayPal,"error: invalid date ""2022-10-31""",false
958,Services,Port,v2,24302.95,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
959,Services,Airport,v5,89445.62,Net 30,PayPal,"error: invalid date ""2022-10-31""",false
960,Supply,Port,v2,57895.73,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
961,Services,Engineering,v2,18418.65,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
962,Services,Public Works,v2,46457.74,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",false
963,Services,Port,v2,85090.86,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
964,Maintenance,Transportation,v3,58185.93,Net 30,PayPal,"error: invalid date ""2022-10-31""",false
965,Supply,Engineering,v4,62273.72,Net 45,PayPal,"error: invalid date ""2022-10-31""",true
966,Services,Transportation,v3,61002.54,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
967,Services,Engineering,v1,29011.65,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
968,Construction,Engineering,v1,45669.05,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
969,Supply,Bridge and Highway,v3,79252.44,Net 45,Credit Card,"error: invalid date ""2022-10-31""",false
970,Construction,Engineering,v5,70703.47,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",true
971,Supply,Engineering,v2,6464.24,Net 30,Bank Transfer,"error: invalid date ""2022-10-31""",false
972,Maintenance,Airport,v5,1484.3,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
973,Services,Engineering,v3,92724.09,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
974,Supply,Public Works,v4,83302.69,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
975,Services,Engineering,v1,5357.76,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
976,Services,Bridge and Highway,v1,783.84,Net 30,PayPal,"error: invalid date ""2022-10-31""",false
977,Supply,Transportation,v4,93331.76,Net 45,Credit Card,"error: invalid date ""2022-10-31""",true
978,Services,Engineering,v2,37435.54,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
979,Services,Port,v5,22641.55,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
980,Services,Bridge and Highway,v2,76587.4,Net 30,PayPal,"error: invalid date ""2022-10-31""",false
981,Construction,Engineering,v3,10161.89,Net 30,PayPal,"error: invalid date ""2022-10-31""",true
982,Supply,Airport,v4,35524.16,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
983,Supply,Airport,v1,77874.79,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
984,Construction,Bridge and Highway,v1,10633.99,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
985,Supply,Engineering,v5,14612.89,Net 45,PayPal,"error: invalid date ""2022-10-31""",true
986,Supply,Public Works,v4,19881.85,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
987,Services,Public Works,v5,46894.95,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
988,Maintenance,Bridge and Highway,v2,3315.26,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
989,Construction,Public Works,v3,25456.64,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
990,Construction,Public Works,v1,17257.52,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
991,Services,Engineering,v2,9407.48,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
992,Supply,Public Works,v4,28956.29,Net 60,Bank Transfer,"error: invalid date ""2022-10-31""",false
993,Services,Engineering,v5,98389.39,Net 45,Bank Transfer,"error: invalid date ""2022-10-31""",true
994,Supply,Engineering,v4,37802.12,Net 60,Credit Card,"error: invalid date ""2022-10-31""",false
995,Services,Engineering,v5,23953.13,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
996,Services,Port,v5,35043.8,Net 60,PayPal,"error: invalid date ""2022-10-31""",false
997,Services,Engineering,v3,96454.89,Net 60,PayPal,"error: invalid date ""2022-10-31""",true
998,Construction,Public Works,v1,3051.87,Net 60,Credit Card,"error: invalid date ""2022-10-31""",true
999,Supply,Port,v4,47700.5,Net 45,PayPal,"error: invalid date ""2022-10-31""",false
1000,Supply,Engineering,v2,86818.6,Net 30,Credit Card,"error: invalid date ""2022-10-31""",true
